92242	covid19	COVID-19
1	severeacuterespiratorysyndromecoronavirus2sarscov2infectedpneumonia	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)-infected pneumonia
1	severeacuterespiratorysyndromecoronavirus2sarscov2diseases	severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) - diseases
1	severeacuterespiratorysyndromecoronavirus2sarscov2coronavirusdisease	severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) coronavirus disease
1	severeacuterespiratorysyndromecoronavirus2sarscov2associatedinfection	Severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2)-associated infection
1	severeacuterespiratorysyndromecoronavirus2sarscov2associateddisease	Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) associated disease
1	severeacuterespiratorysyndromecoronavirus2sarscov2associatedcoronavirusdisease	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)-associated coronavirus disease
1	severeacuterespiratorysyndromecoronavirus2sarscov2,covid19infection	severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2, COVID-19) infection
1	severeacuterespiratorysyndromecoronavirus2disease	severe acute respiratory syndrome coronavirus 2 disease
1	severeacuterespiratorysyndromecoronavirus2covid19pneumonia	severe acute respiratory syndrome coronavirus-2 (COVID-19) pneumonia
1	severeacuterespiratorysyndromecoronavirus2associateddisease	severe acute respiratory syndrome coronavirus-2-associated disease
1	severeacuterespiratorysyndromecoronavirus2associatedcoronavirusdisease	severe acute respiratory syndrome coronavirus 2 associated coronavirus disease
1	severeacuterespiratorysyndromeassociatedcoronavirus2sarscov2infection	severe acute respiratory syndrome associated coronavirus-2 (SARS-CoV-2) infection
1	sarscov2virusinfected	SARS-CoV-2 virus infected
1	sarscov2severeacuterespiratorysyndromecoronavirus2relatedpneumonia	SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus 2)-related pneumonia
1	sarscov2severeacuterespiratorysyndromecoronavirus2infections	SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus 2) infections
1	sarscov2severeacuterespiratorysyndromcoronavirus2infections	SARS-CoV-2 (Severe-Acute-Respiratory-Syndrom-Corona-Virus-2) infections
1	sarscov2relatedsyndromes	SARS-CoV-2-related syndromes
1	sarscov2relatedinfection	SARS-CoV-2-related infection
1	sarscov2relatedillness	SARS-Cov2 related illness
1	sarscov2previously2019ncovinfection	SARS-CoV-2 (previously 2019-nCoV) infection
1	sarscov2pneumonias	SARS-CoV-2 pneumonias
1	sarscov2infectiousdisease	SARS-CoV-2 Infectious Disease
1	sarscov2infecteddisease	SARS-CoV-2-infected disease
1	sarscov2hcov19infection	SARS-CoV-2 (HCoV-19) infection
1	sarscov2covid19pneumonia	SARS-CoV-2 (COVID-19) pneumonia
1	sarscov2covid19disease	SARS-CoV-2 (COVID-19) disease
1	sarscov2cov19infection	SARS-CoV-2 (CoV-19) Infection
1	sarscov2coronavirusinfections	SARS-CoV-2 coronavirus infections
1	sarscov2coronavirus2infection	SARS-CoV-2 (coronavirus-2) infection
1	sarscov2associatedinfection	SARS-CoV-2-associated infection
1	sarscov2ards	SARS-CoV-2 ARDS
1	sarscov2acuterespiratorydistresssyndrome	Sars-Cov-2 Acute Respiratory Distress Syndrome
1	sarscov2acuterespiratorydisease	SARS-CoV-2 acute respiratory disease
1	sarscov19infection	SARS-CoV-19 infection
1	sarscoronavirus2sarscov2associatedcoronavirusdisease	SARS-coronavirus 2 (SARS-CoV-2) associated Coronavirus Disease
1	sarscoronavirus2pneumonia	SARS-Coronavirus-2 pneumonia
1	sarscoronavirus2disease	SARS-coronavirus 2 disease
1	respiratorysyndromecausedbysevereacuterespiratorysyndromecoronavirus2	respiratory syndrome caused by severe acute respiratory syndrome coronavirus 2
1	respiratorypneumoniacausedbynovelsevereacuterespiratorysyndromecoronavirus2	respiratory pneumonia caused by novel severe acute respiratory syndrome coronavirus 2
1	respiratoryinfectiousdiseasecausedbysarscov2	respiratory infectious disease caused by SARS-CoV-2
1	respiratoryinfectioncausedby2019ncov	respiratory infection caused by 2019-nCoV
1	respiratoryillnessduetonovelsevereacuterespiratorysyndromecoronavirus2	respiratory illness due to novel severe acute respiratory syndrome coronavirus 2
1	respiratoryillnesscovid19duetosevereacuterespiratorysyndromesarscov2coronavirus	respiratory illness (COVID-19) due to severe acute respiratory syndrome (SARS)-CoV-2 coronavirus
1	respiratoryillnesscausedbysevereacuterespiratorysyndromecoronavirus2	respiratory illness caused by severe acute respiratory syndrome coronavirus 2
1	respiratoryillnesscausedbysarscov2	respiratory illness caused by SARS-CoV-2
1	respiratorydiseaseduetosarscov2	respiratory disease due to SARS-CoV-2
1	respiratorydiseasecausedbysarscov2	respiratory disease caused by SARS-CoV-2
1	pneumoniacovid19causedbynovelcoronavirus	pneumonia (COVID-19) caused by novel coronavirus
1	pneumoniacausedbynovelcoronavirus2019	pneumonia caused by novel coronavirus 2019
1	pneumoniacausedby2019novelcoronavirus	pneumonia caused by 2019 novel coronavirus
1	novelsevereacuterespiratorysyndromecoronavirus2sarscov2infectiousdisease	novel severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infectious disease
1	novelsevereacuterespiratorysyndromecoronavirus2infection	novel Severe Acute Respiratory Syndrome coronavirus 2 infection
1	novelsarscov2disease	Novel SARS-Cov-2 Disease
1	novelsarscoronavirus2infection	Novel SARS Coronavirus 2 Infection
1	novelcovsinfections	novel CoVs infections
1	novelcovrespiratorydisease	novel CoV respiratory disease
1	novelcovdisease	novel CoV disease
1	novelcoronavirussevereacuterespiratorysyndromecoronavirus2pneumonia	novel coronavirus (severe acute respiratory syndrome coronavirus 2) pneumonia
1	novelcoronavirussarscov2infected	novel coronavirus (SARS-CoV-2) infected
1	novelcoronavirusrespiratoryillness	novel coronavirus respiratory illness
1	novelcoronavirusrelatedacuterespiratorydistresssyndrome	Novel coronavirus-related acute respiratory distress syndrome
1	novelcoronaviruspneumoniancpcausedbysarscov2	novel coronavirus pneumonia (NCP) caused by SARS-CoV-2
1	novelcoronaviruspneumoniancpcausedby2019novelcoronavirus	novel coronavirus pneumonia(NCP) caused by 2019 novel coronavirus
1	novelcoronaviruspneumoniainfections	Novel Coronavirus Pneumonia Infections
1	novelcoronaviruspneumoniainfected	novel coronavirus pneumonia infected
1	novelcoronaviruspneumoniadisease	novel coronavirus pneumonia disease
1	novelcoronaviruspneumoniacovid19causedbysevereacuterespiratorysyndromecoronavirus2	novel coronavirus pneumonia (COVID-19) caused by severe acute respiratory syndrome coronavirus 2
1	novelcoronaviruspneumoniacoronavirusdisease	novel coronavirus pneumonia Coronavirus Disease
1	novelcoronaviruspneumoniacausedby2019novelcoronavirus	novel coronavirus pneumonia caused by 2019 novel coronavirus
1	novelcoronavirusncovinfection	Novel Coronavirus (nCoV) Infection
1	novelcoronavirusinfectious	novel coronavirus infectious
1	novelcoronavirusinfectiondisease	novel coronavirus infection disease
1	novelcoronavirusdiseasecovid19	novel coronavirus disease (COVID)-19
1	novelcoronavirusdiseasecausedbysarscov2	novel coronavirus disease caused by SARS-CoV-2
1	novelcoronavirusdisease2019infections	Novel Coronavirus Disease 2019 Infections
1	novelcoronavirusdisease19ncov19infection	novel coronavirus disease-19 (nCoV-19) infection
1	novelcoronaviruscovid19or2019covinfection	novel coronavirus (COVID-19 or 2019-CoV) infection
1	novelcoronaviruscovid19infectionpneumonia	novel coronavirus (COVID-19) infection pneumonia
1	novelcoronaviruscovid19infectedpneumonia	Novel coronavirus (COVID-19)-infected pneumonia
1	novelcoronaviruscovid19infecteddisease	novel coronavirus (COVID-19) infected disease
1	novelcoronaviruscovid19disease	Novel corona virus (COVID-19) disease
1	novelcoronaviruscovdisease2019	novel coronavirus (CoV) disease 2019
1	novelcoronaviruscoronavirusdisease	novel coronavirus Coronavirus Disease
1	novelcoronavirusassociatedpneumonia	novel coronavirus-associated pneumonia
1	novelcoronavirusassociatedinfectiousdisease	novel coronavirus-associated infectious disease
1	novelcoronavirus2disease	novel coronavirus 2 disease
1	novelcoronavirus2019sarscov2infection	novel Coronavirus 2019 (SARS-CoV-2) infection
1	novelcoronavirus2019ncovpneumonia	novel coronavirus (2019-nCoV) pneumonia
1	novelcoronavirus2019ncovinfections	Novel Coronavirus (2019-nCoV) Infections
1	novelcoronavirus2019ncovacuterespiratorydiseaseinfections	novel coronavirus (2019-nCoV) acute respiratory disease infections
1	novelcoronavirus2019illness	novel coronavirus 2019 illness
1	novelcoronavirus2019 2019ncovinfected	novel coronavirus 2019 (2019-nCoV) infected
1	novelcoronavirus19infection	Novel coronavirus 19 infection
1	novelcoronavirus19disease	Novel coronavirus-19 disease
1	newsevereacuterespiratorysyndromecoronavirus2infection	new severe acute respiratory syndrome coronavirus 2 infection
1	newsarscov2infections	new SARS-CoV-2 infections
1	newcoronavirussarscov2disease	new coronavirus(SARS-CoV-2) disease
1	newcoronavirusrelateddisease	new coronavirus-related disease
1	newcoronaviruspneumoniacovid19causedby2019novelcoronavirus	new coronavirus pneumonia (COVID-19) caused by 2019 novel coronavirus
1	newcoronaviruspneumoniacausedby2019newcoronavirus	new coronavirus pneumonia caused by 2019 new coronavirus
1	newcoronavirusinfectiousdisease	new coronavirus infectious disease
1	newcoronavirusinfections	new coronavirus infections
1	newcoronavirusdisease2019infection	new coronavirus disease 2019 infection
1	newcoronavirusdisease2019covid19infection	new Coronavirus Disease 2019 (COVID-19) infection
1	newcoronavirusdisease19	new coronavirus disease 19
1	newcoronavirus2019disease	new coronavirus 2019 disease
1	ncpinfection	NCP infection
1	ncov19infectiondisease	NCoV-19 infection disease
1	infectiousrespiratoryillnesscausedbysarscov2	infectious respiratory illness caused by SARS-CoV-2
1	infectiousrespiratorydiseasecausedbysevereacuterespiratorysyndromecoronavirus2	infectious respiratory disease caused by severe acute respiratory syndrome coronavirus 2
1	infectiouspneumoniacausedby2019novelcoronavirus	infectious pneumonia caused by 2019 Novel Coronavirus
1	infectiousdiseasecausedbynovelsevereacuterespiratorysyndromecoronavirus2	infectious disease caused by novel Severe Acute Respiratory Syndrome coronavirus-2
1	infectiousdiseasecausedbynovelcoronavirus	infectious disease caused by novel coronavirus
1	infectiousdiseasecausedbycoronavirus2019ncov	infectious disease caused by coronavirus 2019-nCoV
1	infectiousdiseasecausedbycoronavirus19	infectious disease caused by coronavirus 19
1	infectiousdiseasecausedbyacuterespiratorysyndromecoronavirus2	infectious disease caused by acute respiratory syndrome coronavirus 2
1	infectiousdiseasecausedby2019novelcoronavirus	infectious disease caused by 2019 novel coronavirus
1	infectiousdiseasecausedby2019ncov	infectious disease caused by 2019-nCoV
1	infectionsfromsarscov2	infections from SARS-CoV-2
1	infectionscausedbysarscov2virus	infections caused by SARS-COV-2 virus
1	infectionscausedby2019ncov	infections caused by 2019-nCoV
1	infectionfromsevereacuterespiratorysyndromecoronavirus2	infection from severe acute respiratory syndrome coronavirus 2
1	infectiondiseasecausedbysarscov2	infection disease caused by SARS-CoV-2
1	infectioncausedbysevereacuterespiratorysyndromecoronavirus2virus	infection caused by severe acute respiratory syndrome-coronavirus-2 virus
1	infectioncausedbynovelcoronavirus	Infection caused by novel coronavirus
1	infectioncausedby2019novelcoronavirus	infection caused by 2019 novel coronavirus
1	illnessfromsarscov2	illness from SARS-CoV-2
1	illnessduetosevereacuterespiratorysyndromecoronavirus2	illness due to severe acute respiratory syndrome coronavirus-2
1	hcov19infected	HCOV-19 infected
1	disorderscausedbysarscov2	disorders caused by SARS-CoV-2
1	diseasescausedbynovelcoronavirus	diseases caused by novel coronavirus
1	diseaseduetosevereacuterespiratorysyndromecoronavirus2	disease due to severe acute respiratory syndrome coronavirus 2
1	diseaseduetosarscov2	disease due to SARS-CoV-2
1	diseaseduetocoronavirus2019	disease due to coronavirus 2019
1	diseasedueto2019novelcoronavirus	Disease due to 2019 Novel Coronavirus
1	diseasecovid19duetosevereacuterespiratorysyndromecoronavirus2	disease (Covid-19) due to severe acute respiratory syndrome coronavirus 2
1	diseasecausedbysevereacuterespiratorysyndromerelatedcoronavirus2	disease caused by severe acute respiratory syndrome-related coronavirus-2
1	diseasecausedbysevereacuterespiratorysyndromecoronaviruscov2	disease caused by severe acute respiratory syndrome coronavirus (CoV)-2
1	diseasecausedbysevereacuterespiratorysyndromeassociatedcoronavirus2	disease caused by severe acute respiratory syndrome-associated coronavirus-2
1	diseasecausedby2019ncov	disease caused by 2019-nCoV
1	covsdisease	CoVs disease
1	covinfectiousdiseases	CoV infectious diseases
1	covillness	CoV illness
1	covidsyndrome	COVID Syndrome
1	covidrelatedpneumonias	COVID related pneumonias
1	covidrelatedillness	COVID related illness
1	covidrelateddiseases	COVID-related diseases
1	covid2019ards	COVID-2019 ARDS
1	covid19virusinfections	COVID-19 virus infections
1	covid19virusinfected	COVID-19 virus-infected
1	covid19sarscov2associatedards	COVID-19 (SARS-CoV-2)-associated ARDS
1	covid19relatedsyndrome	Covid-19-Related Syndrome
1	covid19relatedinfection	COVID-19-related infection
1	covid19pneumoniainfections	COVID-19 pneumonia infections
1	covid19pneumoniainfected	COVID-19 pneumonia infected
1	covid19novelcoronaviruscovdisease	COVID-19 novel coronavirus (CoV) disease
1	covid19infectiouspneumonia	Covid-19 infectious pneumonia
1	covid19infectiousdiseases	COVID-19 infectious diseases
1	covid19infectionpneumonia	COVID-19 infection pneumonia
1	covid19diseaseinfection	COVID-19 disease infection
1	covid19diseaseinfected	COVID-19 disease infected
1	covid19coronavirussarscov2infection	COVID-19 coronavirus (SARS-CoV-2) infection
1	covid19coronavirusinfections	COVID-19 coronavirus infections
1	covid19coronavirusdisease2019pneumonia	COVID-19 (coronavirus disease-2019) pneumonia
1	covid19coronavirusdisease2019infection	COVID-19 (coronavirus disease-2019) infection
1	covid19cacinfection	COVID-19 (CAC) infection
1	covdiseaseof2019	CoV disease of 2019
1	covdisease19	CoV disease-19
1	cov2infections	CoV-2 infections
1	coronavirussarscov2disease2019	Coronavirus (SARS-CoV-2) disease 2019
1	coronavirusinfectiousdisease2019covid19pneumonia	coronavirus infectious disease-2019 (COVID-19) pneumonia
1	coronavirusinfectioncausedbysarscov2	Coronavirus infection caused by SARS-CoV-2
1	coronavirusesdisease2019	Coronaviruses disease 2019
1	coronavirusesdisease	Coronaviruses disease
1	coronavirusdiseases2019covid19pneumonia	coronavirus diseases 2019 (COVID-19) pneumonia
1	coronavirusdiseases19	Coronavirus diseases-19
1	coronavirusdiseasepneumonia	coronavirus disease pneumonia
1	coronavirusdiseaseof2019covid19infections	coronavirus disease of 2019 (COVID-19) infections
1	coronavirusdiseaseduetosarscov2	Coronavirus disease due to SARS-CoV-2
1	coronavirusdiseasecovidof2019	coronavirus disease (COVID) of 2019
1	coronavirusdiseasecovid19infections	coronavirus disease (COVID-19) infections
1	coronavirusdiseasecovid19causedbysarscov2virus	coronavirus disease (COVID-19) caused by SARS-CoV-2 virus
1	coronavirusdiseasecovid19causedbysarscoronavirus2	coronavirus disease (COVID-19) caused by SARS coronavirus-2
1	coronavirusdiseaseassociatedpneumonia	coronavirus disease-associated pneumonia
1	coronavirusdisease2019relatedillnesses	coronavirus disease 2019-related illnesses
1	coronavirusdisease2019relatedillness	Coronavirus Disease 2019-Related Illness
1	coronavirusdisease2019disease	coronavirus disease 2019 disease
1	coronavirusdisease2019covid2019infection	Coronavirus Disease 2019 (COVID-2019) Infection
1	coronavirusdisease2019covid2019illness	coronavirus disease 2019 (COVID-2019) illness
1	coronavirusdisease2019covid19syndrome	coronavirus disease 2019 (COVID-19) syndrome
1	coronavirusdisease2019covid19relatedpneumonia	Corona Virus Disease 2019 (COVID-19)-related pneumonia
1	coronavirusdisease2019covid19relatedacuterespiratorydistresssyndrome	coronavirus disease-2019 (COVID-19)-related acute respiratory distress syndrome
1	coronavirusdisease2019covid19infectionpneumonia	coronavirus disease 2019 (COVID-19) infection pneumonia
1	coronavirusdisease2019covid19associatedillness	coronavirus disease 2019 (COVID-19)-associated illness
1	coronavirusdisease2019covid19acuterespiratorydistresssyndrome	coronavirus disease 2019 (COVID-19) acute respiratory distress syndrome
1	coronavirusdisease2019associateddiseases	coronavirus disease 2019-associated diseases
1	coronavirusdisease2019associatedacuterespiratorydistresssyndrome	Coronavirus Disease 2019-associated Acute Respiratory Distress Syndrome
1	coronavirusdisease2019ards	Coronavirus Disease 2019 ARDS
1	coronavirusdisease19covid19relatedpneumonia	coronavirus disease-19 (COVID-19)-related pneumonia
1	coronavirus2sarscov2infections	coronavirus 2 (SARS-CoV-2) infections
1	coronavirus2019respiratorydisease	coronavirus 2019 respiratory disease
1	coronavirus2019ncovdisease	coronavirus 2019-NcoV disease
1	coronavirus2019infections	coronavirus 2019 infections
1	coronavirus2019diseaseinfection	coronavirus 2019 disease infection
1	coronavirus2019diseasecovid19infection	Coronavirus 2019 Disease (COVID-19) Infection
1	coronavirus2019covid19pneumonia	coronavirus 2019 (COVID-19) pneumonia
1	coronavirus19diseasecovid19pneumonia	Coronavirus-19 disease (COVID-19) pneumonia
1	coronavirus19covid19pneumonia	coronavirus-19 (COVID-19)-pneumonia
1	coronavirus19covid19infections	Coronavirus-19 (COVID-19) infections
1	coronavirus19covid19disease	coronavirus-19 (COVID-19) disease
1	coronavirus19cov19orsarscov2infection	coronavirus-19 (CoV-19 or SARS-CoV-2) infection
1	ardsduetosarscov2	ARDS due to SARS-CoV-2
1	acuterespiratorysyndromesarscausedbysarscov2	acute respiratory syndrome (SARS) caused by SARS-CoV-2
1	acuterespiratorysyndromecoronavirus2sarcov2infection	acute respiratory syndrome coronavirus 2 (SAR-CoV-2) infection
1	acuterespiratorysyndromecoronavirus2infection	acute respiratory syndrome coronavirus 2 infection
1	acuterespiratorysyndromecausedbysevereacuterespiratorysyndromecoronavirus2	acute respiratory syndrome caused by severe acute respiratory syndrome coronavirus 2
1	acuterespiratorysyndromecausedbysarscov2	acute respiratory syndrome caused by SARS-CoV-2
1	acuterespiratorysyndromecausedbynovelcoronavirus2019	acute respiratory syndrome caused by Novel Coronavirus 2019
1	acuterespiratoryinfectionsfromsarscov2	ACUTE RESPIRATORY INFECTIONS FROM SARS-COV-2
1	acuterespiratoryinfectionscausedby2019ncov	Acute Respiratory Infections Caused by 2019-nCoV
1	acuterespiratoryinfectioncausedbysevereacuterespiratorysyndromecoronavirus2	acute respiratory infection caused by severe acute respiratory syndrome coronavirus 2
1	acuterespiratorydistresssyndromesarsduetosarscov2	acute respiratory distress syndrome (SARS) due to SARS-CoV-2
1	acuterespiratorydistresssyndromeardscausedbysarscov2	Acute respiratory distress syndrome (ARDS) caused by SARS-CoV-2
1	acuterespiratorydiseasecausedbysarscov2	acute respiratory disease caused by SARS-CoV-2
1	acuterespiratorydiseasecausedby2019novelcoronavirus	Acute respiratory disease caused by 2019 novel coronavirus
1	2019novelcoronavirussarscov2infections	2019 novel coronavirus (SARS-CoV-2) infections
1	2019novelcoronavirussarscov2diseases	2019 novel coronavirus (SARS-CoV-2) diseases
1	2019novelcoronavirusncovinfection	2019-novel coronavirus (nCoV) infection
1	2019novelcoronavirusinfectious	2019-novel coronavirus infectious
1	2019novelcoronavirusinfecteddisease	2019 novel coronavirus-infected disease
1	2019novelcoronavirusesdisease	2019 novel coronaviruses disease
1	2019novelcoronavirusdiseasecovid19pneumonia	2019 novel coronavirus disease (COVID-19) pneumonia
1	2019novelcoronaviruscovid19infections	2019 novel coronavirus (COVID-19) infections
1	2019novelcoronaviruscovid19disease	2019 novel coronavirus (COVID-19) disease
1	2019novelcoronavirus2019ncovrespiratorydisease	2019 Novel Coronavirus (2019-nCoV) respiratory disease
1	2019novelcoronavirus2019ncov,nownamedsarscov2infection	2019 novel coronavirus (2019-nCoV, now named SARS-CoV-2) infection
1	2019newcoronaviruspneumonia	2019 new coronavirus pneumonia
1	2019newcoronavirusdisease	2019 new coronavirus disease
1	2019newcoronaviruscovid19pneumonia	2019 new coronavirus (COVID-19) pneumonia
1	2019ncovorsarscov2infection	2019-nCoV (or SARS-CoV-2) Infection
1	2019ncovinfectious	2019-nCoV infectious
1	2019ncovdiseases	2019-nCoV diseases
1	2019ncovcovid19infection	2019-nCoV (COVID-19) Infection
1	2019ncovcoronavirussyndrome	2019-nCoV coronavirus syndrome
1	2019ncovassociatedinfectiousdiseases	2019-nCoV-associated infectious diseases
1	2019ncovacuterespiratorydiseases	2019-nCoV acute respiratory diseases
1	2019covinfection	2019-CoV infection
1	2019covdisease	2019 CoV disease
1	2019coronavirusinfecteddisease	2019-coronavirus infected disease
1	2019coronavirusinfected	2019-coronavirus-infected
1	2019coronaviruscovid19infection	2019 coronavirus (COVID-19) infection
